timestamp,fish_id,lat,lon,depth_m,water_temp_c,dissolved_oxygen_mgl,ph,turbidity_ntu,salinity_ppt,battery_pct
2024-01-07T13:10:00Z,fish-01,32.703909,-117.177669,1.28,20.34,8.44,8.06,13.63,33.42,96.8
2024-01-07T13:20:00Z,fish-01,32.70595,-117.176417,0.78,21.48,8.51,7.86,12.59,33.79,96.1
2024-01-07T13:30:00Z,fish-01,32.706295,-117.176138,0.5,20.52,8.57,8.03,12.11,33.87,95.8
2024-01-07T13:40:00Z,fish-01,32.704863,-117.178007,1.08,20.37,8.76,7.9,13.09,34.13,94.9
2024-01-07T13:50:00Z,fish-01,32.706633,-117.176582,0.73,20.35,8.21,7.92,14.2,34.02,95.0
2024-01-07T14:00:00Z,fish-01,32.703803,-117.178144,0.5,20.51,8.59,8.04,16.96,34.1,94.4
2024-01-07T14:10:00Z,fish-01,32.703977,-117.17517,1.43,20.61,8.91,8.22,11.96,34.33,94.3
2024-01-07T14:20:00Z,fish-01,32.70561,-117.17811,0.63,20.74,8.23,7.91,17.28,34.41,94.5
2024-01-07T14:30:00Z,fish-01,32.7055,-117.176405,0.52,20.49,8.63,8.07,17.93,34.99,93.9
2024-01-07T14:40:00Z,fish-01,32.704759,-117.176601,0.5,19.78,8.25,7.97,14.86,34.68,93.3
2024-01-07T14:50:00Z,fish-01,32.706286,-117.177143,1.1,20.64,8.2,7.95,15.81,34.42,93.4
2024-01-07T15:00:00Z,fish-01,32.706007,-117.178145,0.77,19.98,9.0,8.11,13.96,34.44,92.9
2024-01-07T15:10:00Z,fish-01,32.706334,-117.17764,0.82,20.4,8.56,7.92,11.73,34.33,92.5
2024-01-07T15:20:00Z,fish-01,32.705352,-117.179657,0.5,19.99,9.3,7.88,13.41,34.2,92.2
2024-01-07T15:30:00Z,fish-01,32.706077,-117.177294,0.93,20.16,8.84,8.05,14.5,34.52,92.8
2024-01-07T15:40:00Z,fish-01,32.705027,-117.177184,0.97,19.63,9.0,8.16,17.49,34.07,93.6
2024-01-07T15:50:00Z,fish-01,32.707525,-117.177416,0.5,19.86,8.46,8.07,13.54,34.87,93.1
2024-01-07T16:00:00Z,fish-01,32.704657,-117.180538,0.5,19.61,8.73,7.86,15.07,34.29,92.6
2024-01-07T16:10:00Z,fish-01,32.707572,-117.178846,0.81,19.65,8.62,7.94,14.4,34.67,91.8
2024-01-07T16:20:00Z,fish-01,32.705498,-117.178344,0.5,19.26,8.61,8.1,12.66,34.35,92.1
2024-01-07T16:30:00Z,fish-01,32.704085,-117.177321,0.6,19.5,9.07,8.16,12.39,34.43,92.4
2024-01-07T16:40:00Z,fish-01,32.706824,-117.177339,0.5,19.2,9.21,8.02,14.88,33.99,92.9
2024-01-07T16:50:00Z,fish-01,32.705578,-117.177815,1.13,19.28,9.05,7.94,12.69,34.29,94.0
2024-01-07T17:00:00Z,fish-01,32.706299,-117.177026,0.5,18.57,8.86,8.16,12.76,34.12,93.9
2024-01-07T17:10:00Z,fish-01,32.706666,-117.178704,1.08,19.06,9.08,7.99,14.32,34.39,93.2
2024-01-07T17:20:00Z,fish-01,32.705775,-117.177084,0.5,18.71,8.5,7.94,15.41,33.65,93.7
2024-01-07T17:30:00Z,fish-01,32.704839,-117.177237,1.03,18.01,9.64,7.92,14.1,33.53,93.2
2024-01-07T17:40:00Z,fish-01,32.706401,-117.177351,1.56,17.47,8.99,7.88,16.73,33.48,92.5
2024-01-07T17:50:00Z,fish-01,32.705419,-117.177928,0.5,17.9,8.94,8.28,12.92,33.16,93.2
2024-01-07T18:00:00Z,fish-01,32.706097,-117.175932,0.68,18.18,9.24,8.14,13.08,33.28,92.0
2024-01-07T18:10:00Z,fish-01,32.70325,-117.177288,1.91,17.41,9.46,7.93,14.57,33.14,92.5
2024-01-07T18:20:00Z,fish-01,32.705843,-117.178767,0.58,17.6,9.33,8.17,16.13,33.2,92.7
2024-01-07T18:30:00Z,fish-01,32.704749,-117.177568,0.58,17.19,9.12,8.05,14.2,33.09,92.4
2024-01-07T18:40:00Z,fish-01,32.707032,-117.177082,0.94,17.02,9.83,8.05,12.71,32.65,92.7
2024-01-07T18:50:00Z,fish-01,32.705993,-117.178441,0.57,16.68,9.07,7.93,15.0,33.07,92.9
2024-01-07T19:00:00Z,fish-01,32.7056,-117.176781,0.5,16.96,9.07,7.95,16.15,32.82,92.5
2024-01-07T19:10:00Z,fish-01,32.705836,-117.177507,1.12,16.87,9.5,8.0,13.49,32.76,92.3
2024-01-07T19:20:00Z,fish-01,32.704341,-117.18025,0.5,17.74,8.93,7.8,13.0,32.7,93.6
2024-01-07T19:30:00Z,fish-01,32.706952,-117.177627,0.5,17.25,9.8,7.95,14.39,32.15,94.0
2024-01-07T19:40:00Z,fish-01,32.707309,-117.178352,1.17,16.27,9.33,8.0,13.07,32.12,95.0
2024-01-07T19:50:00Z,fish-01,32.705698,-117.177428,0.5,16.47,10.1,8.13,14.11,32.2,94.9
2024-01-07T20:00:00Z,fish-01,32.706884,-117.17704,0.5,16.5,9.94,7.94,13.11,32.28,94.5
2024-01-07T20:10:00Z,fish-01,32.704712,-117.177808,1.01,15.94,10.14,8.08,13.64,32.0,94.7
2024-01-07T20:20:00Z,fish-01,32.704471,-117.176358,0.5,16.85,10.1,7.79,14.16,31.85,94.4
2024-01-07T20:30:00Z,fish-01,32.705295,-117.178221,0.5,16.77,9.58,8.12,13.46,31.64,94.5
2024-01-07T20:40:00Z,fish-01,32.705675,-117.177438,0.72,15.88,9.48,7.91,13.51,31.44,94.0
2024-01-07T20:50:00Z,fish-01,32.704832,-117.177278,0.5,16.13,9.69,8.01,16.83,31.88,93.9
2024-01-07T21:00:00Z,fish-01,32.705749,-117.1782,0.5,15.72,9.65,8.04,13.45,31.52,93.3
2024-01-07T21:10:00Z,fish-01,32.705503,-117.177345,0.91,15.01,9.79,8.02,15.75,31.57,93.2
2024-01-07T21:20:00Z,fish-01,32.704182,-117.178738,0.83,15.64,9.88,7.99,16.83,31.87,93.4
2024-01-07T21:30:00Z,fish-01,32.705683,-117.178587,0.5,15.59,9.76,7.88,13.78,31.44,93.5
2024-01-07T21:40:00Z,fish-01,32.706012,-117.179498,0.5,15.13,9.74,7.91,13.98,31.52,93.8
2024-01-07T21:50:00Z,fish-01,32.705303,-117.177965,0.84,15.24,9.87,8.1,15.65,31.42,93.4
2024-01-07T22:00:00Z,fish-01,32.706266,-117.177902,1.2,16.06,9.9,7.94,14.4,31.26,93.2
2024-01-07T22:10:00Z,fish-01,32.703878,-117.17707,0.5,15.81,10.09,7.99,14.98,31.61,92.7
2024-01-07T22:20:00Z,fish-01,32.705546,-117.177479,0.94,15.06,9.5,7.85,17.35,31.19,93.0
2024-01-07T22:30:00Z,fish-01,32.703889,-117.178577,0.9,14.88,9.94,8.09,14.08,31.92,94.1
2024-01-07T22:40:00Z,fish-01,32.703926,-117.179492,1.06,15.98,9.71,7.87,15.76,31.27,94.0
2024-01-07T22:50:00Z,fish-01,32.704389,-117.177903,0.65,15.41,9.54,8.09,19.58,31.69,93.7
2024-01-07T23:00:00Z,fish-01,32.704058,-117.177247,0.5,15.1,9.94,7.89,14.04,31.71,92.5
2024-01-07T23:10:00Z,fish-01,32.704432,-117.177625,0.5,14.82,10.09,8.1,14.09,32.13,92.2
2024-01-07T23:20:00Z,fish-01,32.704745,-117.177318,0.81,15.28,10.08,8.0,15.63,31.85,92.5
2024-01-07T23:30:00Z,fish-01,32.705775,-117.178637,1.55,14.95,10.03,7.94,20.49,31.77,92.7
2024-01-07T23:40:00Z,fish-01,32.704594,-117.178914,0.5,15.52,9.61,8.16,14.6,31.93,93.1
2024-01-07T23:50:00Z,fish-01,32.703308,-117.179208,1.05,14.89,10.63,7.99,14.95,31.88,94.0
2024-01-08T00:00:00Z,fish-01,32.706011,-117.17855,0.5,15.3,10.17,7.96,14.4,33.18,93.7
2024-01-08T00:10:00Z,fish-01,32.70401,-117.178595,0.72,15.23,10.11,8.09,15.13,33.5,93.3
2024-01-08T00:20:00Z,fish-01,32.704765,-117.178334,1.42,15.23,10.24,7.85,14.37,33.5,93.6
2024-01-08T00:30:00Z,fish-01,32.705246,-117.178693,1.05,14.94,10.09,7.75,15.31,33.39,93.6
2024-01-08T00:40:00Z,fish-01,32.704975,-117.178721,0.5,15.53,10.25,8.12,15.99,33.57,93.1
2024-01-08T00:50:00Z,fish-01,32.705844,-117.179388,0.5,15.02,10.01,7.92,21.79,33.55,92.4
2024-01-08T01:00:00Z,fish-01,32.705204,-117.177694,1.31,15.64,9.84,8.09,17.87,33.62,92.9
2024-01-08T01:10:00Z,fish-01,32.703838,-117.178583,0.76,15.35,10.1,8.0,17.95,33.94,92.9
2024-01-08T01:20:00Z,fish-01,32.706851,-117.178858,0.5,14.99,10.48,7.88,15.06,33.68,92.3
2024-01-08T01:30:00Z,fish-01,32.70484,-117.179455,0.5,15.21,10.4,8.06,14.77,34.15,92.3
2024-01-08T01:40:00Z,fish-01,32.704471,-117.180065,1.05,15.41,10.08,7.96,16.48,34.12,91.8
2024-01-08T01:50:00Z,fish-01,32.705555,-117.177449,1.21,15.53,10.02,7.89,16.14,34.34,92.1
2024-01-08T02:00:00Z,fish-01,32.704812,-117.178228,0.72,15.39,10.11,7.89,16.17,34.38,92.6
2024-01-08T02:10:00Z,fish-01,32.704934,-117.180431,1.96,14.41,10.44,7.83,14.99,34.1,93.0
2024-01-08T02:20:00Z,fish-01,32.706998,-117.178069,1.14,15.46,10.27,8.04,16.16,34.55,93.2
2024-01-08T02:30:00Z,fish-01,32.704201,-117.177935,0.61,16.45,9.57,7.91,15.17,34.74,93.3
2024-01-08T02:40:00Z,fish-01,32.704128,-117.178759,0.5,16.06,10.13,8.0,15.98,34.63,93.2
2024-01-08T02:50:00Z,fish-01,32.704532,-117.177311,0.5,15.98,9.86,7.98,15.06,34.31,92.8
2024-01-08T03:00:00Z,fish-01,32.705456,-117.178718,0.91,15.78,10.0,7.91,18.86,34.68,93.3
2024-01-08T03:10:00Z,fish-01,32.702847,-117.180378,0.51,16.09,10.14,7.85,15.04,34.59,93.7
2024-01-08T03:20:00Z,fish-01,32.702356,-117.178622,1.59,15.88,10.0,8.25,20.66,34.12,93.2
2024-01-08T03:30:00Z,fish-01,32.703702,-117.178768,1.49,15.89,10.05,8.0,19.07,34.43,92.4
2024-01-08T03:40:00Z,fish-01,32.702623,-117.179643,1.08,16.12,9.6,8.18,17.93,34.61,92.1
2024-01-08T03:50:00Z,fish-01,32.703799,-117.178493,0.5,15.78,10.26,8.12,23.28,34.39,92.8
2024-01-08T04:00:00Z,fish-01,32.704693,-117.180761,0.5,16.87,9.74,7.97,15.33,34.46,93.0
2024-01-08T04:10:00Z,fish-01,32.703265,-117.178129,1.41,16.35,9.7,8.02,17.32,34.17,93.1
2024-01-08T04:20:00Z,fish-01,32.702695,-117.180025,0.51,16.91,9.85,8.02,19.09,34.28,93.8
2024-01-08T04:30:00Z,fish-01,32.704156,-117.180159,1.36,17.33,10.19,8.18,15.62,34.39,92.7
2024-01-08T04:40:00Z,fish-01,32.704914,-117.179315,1.04,16.79,9.2,8.08,17.14,34.16,92.7
2024-01-08T04:50:00Z,fish-01,32.70232,-117.178796,0.83,16.6,9.36,7.92,16.43,34.01,93.3
2024-01-08T05:00:00Z,fish-01,32.704799,-117.179093,0.5,17.26,10.24,8.04,16.61,33.88,92.7
2024-01-08T05:10:00Z,fish-01,32.70476,-117.180027,0.77,17.67,9.46,8.08,20.38,33.74,92.3
2024-01-08T05:20:00Z,fish-01,32.704859,-117.179818,0.92,17.91,9.33,7.88,17.1,33.49,92.2
2024-01-08T05:30:00Z,fish-01,32.705086,-117.180473,1.35,17.16,9.43,8.05,15.78,33.46,91.9
2024-01-08T05:40:00Z,fish-01,32.706031,-117.179593,0.5,18.03,9.61,8.13,21.16,33.44,91.7
2024-01-08T05:50:00Z,fish-01,32.703435,-117.178322,0.71,17.79,10.08,7.91,16.08,32.88,91.7
2024-01-08T06:00:00Z,fish-01,32.703861,-117.17943,0.87,17.68,9.13,7.93,20.17,33.41,91.4
2024-01-08T06:10:00Z,fish-01,32.703296,-117.178595,1.19,18.4,9.12,8.12,22.82,32.92,91.2
2024-01-08T06:20:00Z,fish-01,32.703674,-117.178028,0.5,18.52,9.01,7.96,19.99,32.66,90.8
2024-01-08T06:30:00Z,fish-01,32.705165,-117.1801,0.5,17.93,9.49,7.9,18.09,33.17,90.7
2024-01-08T06:40:00Z,fish-01,32.702246,-117.179728,1.21,18.61,9.47,8.09,18.59,32.69,90.8
2024-01-08T06:50:00Z,fish-01,32.702689,-117.177399,0.5,18.91,9.51,8.06,18.31,32.74,90.8
2024-01-08T07:00:00Z,fish-01,32.704885,-117.178155,1.53,18.75,9.29,8.01,17.18,32.28,90.5
2024-01-08T07:10:00Z,fish-01,32.704486,-117.181302,0.82,18.88,9.79,8.11,16.62,32.52,90.1
2024-01-08T07:20:00Z,fish-01,32.70306,-117.179272,0.5,19.38,8.73,8.12,16.69,32.33,89.9
2024-01-08T07:30:00Z,fish-01,32.704235,-117.179688,0.67,19.29,8.68,7.99,18.69,32.02,89.7
2024-01-08T07:40:00Z,fish-01,32.703678,-117.178892,1.11,18.45,9.58,8.2,18.06,31.64,89.1
2024-01-08T07:50:00Z,fish-01,32.704793,-117.180494,0.66,19.58,8.89,8.16,30.15,32.11,88.6
2024-01-08T08:00:00Z,fish-01,32.703323,-117.180619,0.94,19.58,8.44,7.8,18.29,31.77,88.8
2024-01-08T08:10:00Z,fish-01,32.704229,-117.180486,1.31,19.65,8.74,7.9,19.19,31.98,87.6
2024-01-08T08:20:00Z,fish-01,32.7058,-117.180412,0.85,19.86,8.86,7.77,19.01,31.61,87.9
2024-01-08T08:30:00Z,fish-01,32.70371,-117.179055,0.5,19.57,8.66,7.97,16.51,31.61,88.1
2024-01-08T08:40:00Z,fish-01,32.703115,-117.181083,0.81,20.52,8.32,7.88,17.22,31.65,88.5
2024-01-08T08:50:00Z,fish-01,32.703742,-117.180555,1.68,18.72,9.01,7.92,16.97,31.94,88.4
2024-01-08T09:00:00Z,fish-01,32.702607,-117.181753,1.82,20.05,8.42,8.11,17.94,31.36,89.0
2024-01-08T09:10:00Z,fish-01,32.705313,-117.178988,0.5,19.63,9.03,7.82,16.56,31.42,89.4
2024-01-08T09:20:00Z,fish-01,32.703057,-117.178755,1.54,19.98,8.17,8.01,19.34,31.39,90.6
2024-01-08T09:30:00Z,fish-01,32.702555,-117.180385,1.12,20.22,8.72,8.01,16.73,31.38,91.7
2024-01-08T09:40:00Z,fish-01,32.701944,-117.180387,1.47,20.23,8.85,7.99,17.17,31.51,91.3
2024-01-08T09:50:00Z,fish-01,32.703827,-117.179668,0.74,20.82,8.52,8.01,19.63,31.78,92.9
2024-01-08T10:00:00Z,fish-01,32.703548,-117.178678,0.5,20.63,8.92,7.78,16.72,31.52,93.7
2024-01-08T10:10:00Z,fish-01,32.702133,-117.179776,1.32,20.63,8.18,7.92,18.81,32.02,93.5
2024-01-08T10:20:00Z,fish-01,32.703156,-117.180915,0.57,20.58,8.39,8.15,21.85,31.96,92.9
2024-01-08T10:30:00Z,fish-01,32.70102,-117.181868,0.5,21.49,8.28,7.88,18.64,31.75,92.6
2024-01-08T10:40:00Z,fish-01,32.702662,-117.181397,0.5,21.21,8.66,8.17,19.25,31.7,92.4
2024-01-08T10:50:00Z,fish-01,32.702878,-117.180241,1.36,20.35,8.73,7.86,19.93,32.08,92.7
2024-01-08T11:00:00Z,fish-01,32.70408,-117.181003,1.14,21.42,9.04,7.85,17.33,32.32,92.2
2024-01-08T11:10:00Z,fish-01,32.701549,-117.180185,1.47,20.83,8.3,7.9,18.6,32.33,92.2
2024-01-08T11:20:00Z,fish-01,32.700988,-117.180966,1.42,20.33,8.25,8.11,17.63,32.09,92.5
2024-01-08T11:30:00Z,fish-01,32.701317,-117.181504,0.88,20.89,9.06,7.95,17.5,32.31,92.0
2024-01-08T11:40:00Z,fish-01,32.700822,-117.181656,1.06,21.67,7.9,8.03,17.39,32.17,91.9
2024-01-08T11:50:00Z,fish-01,32.703441,-117.17895,0.85,21.06,8.69,8.01,18.76,32.31,91.5
2024-01-08T12:00:00Z,fish-01,32.703598,-117.179657,1.01,21.18,8.16,7.99,20.2,32.89,92.4
2024-01-08T12:10:00Z,fish-01,32.702314,-117.178849,0.64,20.91,7.9,8.13,21.24,32.94,92.0
2024-01-08T12:20:00Z,fish-01,32.703159,-117.180074,1.33,21.05,8.38,8.08,18.22,33.28,92.1
2024-01-08T12:30:00Z,fish-01,32.702016,-117.181077,1.68,21.34,8.68,7.89,18.06,32.84,91.6
2024-01-08T12:40:00Z,fish-01,32.70173,-117.179358,0.74,21.17,8.09,7.97,19.49,33.47,91.1
2024-01-08T12:50:00Z,fish-01,32.701435,-117.180749,1.8,20.76,8.73,8.17,20.23,33.59,90.9
2024-01-08T13:00:00Z,fish-01,32.7014,-117.180529,1.22,20.99,8.73,8.03,17.81,33.86,90.3
2024-01-08T13:10:00Z,fish-01,32.700105,-117.180827,1.3,20.74,8.18,7.85,17.97,33.74,90.3
2024-01-08T13:20:00Z,fish-01,32.701859,-117.183766,0.5,21.12,8.4,7.86,18.82,33.17,89.6
2024-01-08T13:30:00Z,fish-01,32.701495,-117.179249,0.5,20.36,9.13,8.09,18.5,33.9,89.6
2024-01-08T13:40:00Z,fish-01,32.702222,-117.180397,1.27,20.32,8.86,8.07,19.81,33.53,89.6
2024-01-08T13:50:00Z,fish-01,32.70151,-117.180593,1.6,20.28,8.6,7.91,18.8,33.56,89.6
2024-01-08T14:00:00Z,fish-01,32.701194,-117.18102,0.88,20.59,8.73,8.07,17.66,34.14,90.0
2024-01-08T14:10:00Z,fish-01,32.700425,-117.18083,2.06,20.49,8.42,8.16,17.82,34.33,90.5
2024-01-08T14:20:00Z,fish-01,32.701308,-117.181626,1.6,20.71,8.91,8.15,22.13,33.9,90.1
2024-01-08T14:30:00Z,fish-01,32.701913,-117.180447,0.79,20.5,8.96,8.16,18.03,33.88,90.3
2024-01-08T14:40:00Z,fish-01,32.699969,-117.182406,1.27,20.07,8.77,8.06,17.65,34.28,90.2
2024-01-08T14:50:00Z,fish-01,32.701138,-117.180949,2.5,19.39,8.97,7.98,20.21,34.52,90.7
2024-01-08T15:00:00Z,fish-01,32.701221,-117.180609,0.65,20.15,8.41,7.96,19.91,34.45,90.4
2024-01-08T15:10:00Z,fish-01,32.700207,-117.181405,1.55,20.36,8.25,8.0,19.47,34.41,89.6
2024-01-08T15:20:00Z,fish-01,32.700274,-117.180871,1.13,20.02,8.63,7.91,19.07,34.25,89.4
2024-01-08T15:30:00Z,fish-01,32.701029,-117.18227,1.65,18.67,9.06,7.96,24.69,34.43,89.4
2024-01-08T15:40:00Z,fish-01,32.699601,-117.18228,1.94,19.94,9.08,8.13,17.99,34.69,90.0
2024-01-08T15:50:00Z,fish-01,32.70102,-117.181114,1.13,19.28,9.21,7.84,19.19,34.52,90.4
2024-01-08T16:00:00Z,fish-01,32.69971,-117.180709,1.89,19.92,8.83,7.85,19.45,34.52,89.7
2024-01-08T16:10:00Z,fish-01,32.701603,-117.183298,2.45,18.76,9.42,8.08,17.87,34.77,90.3
2024-01-08T16:20:00Z,fish-01,32.702812,-117.180938,1.38,19.55,8.58,7.96,18.91,34.77,89.8
2024-01-08T16:30:00Z,fish-01,32.699547,-117.18204,1.75,18.33,9.49,7.81,20.93,34.69,89.4
2024-01-08T16:40:00Z,fish-01,32.700876,-117.181727,1.07,18.82,8.81,7.99,19.18,34.78,89.4
2024-01-08T16:50:00Z,fish-01,32.699548,-117.18291,1.38,19.44,9.26,7.98,22.1,34.0,89.5
2024-01-08T17:00:00Z,fish-01,32.701249,-117.182459,1.3,18.66,9.08,7.96,20.04,33.85,89.4
2024-01-08T17:10:00Z,fish-01,32.698875,-117.180679,1.79,18.22,8.6,8.07,20.9,34.11,89.3
2024-01-08T17:20:00Z,fish-01,32.700553,-117.181649,2.01,18.67,9.3,7.87,21.29,33.85,88.7
2024-01-08T17:30:00Z,fish-01,32.699131,-117.182102,1.36,18.43,9.39,8.0,20.39,33.8,88.6
2024-01-08T17:40:00Z,fish-01,32.699728,-117.181873,2.19,17.73,9.18,7.98,20.85,33.27,89.2
2024-01-08T17:50:00Z,fish-01,32.698835,-117.181305,2.2,17.48,9.27,8.0,20.48,33.63,89.1
2024-01-08T18:00:00Z,fish-01,32.700619,-117.181392,1.87,18.56,9.06,7.83,19.73,33.37,90.0
2024-01-08T18:10:00Z,fish-01,32.69889,-117.181945,1.19,18.26,8.61,7.95,19.83,33.25,90.0
2024-01-08T18:20:00Z,fish-01,32.700208,-117.180815,1.16,17.53,8.66,8.0,18.61,33.17,89.6
2024-01-08T18:30:00Z,fish-01,32.699242,-117.180975,1.07,17.91,9.66,8.05,21.73,32.76,89.1
2024-01-08T18:40:00Z,fish-01,32.6994,-117.181571,1.96,17.72,9.07,8.18,18.99,32.83,89.6
2024-01-08T18:50:00Z,fish-01,32.699591,-117.181967,0.89,17.47,9.94,8.08,19.8,33.12,89.7
2024-01-08T19:00:00Z,fish-01,32.69861,-117.181403,1.84,17.05,9.9,8.05,18.87,32.76,89.0
2024-01-08T19:10:00Z,fish-01,32.69951,-117.181784,0.97,16.57,10.08,8.13,20.7,32.86,89.1
2024-01-08T19:20:00Z,fish-01,32.700758,-117.181076,1.93,17.36,9.21,7.97,25.74,32.22,89.3
2024-01-08T19:30:00Z,fish-01,32.698376,-117.181276,1.54,16.59,9.12,8.16,21.61,32.39,88.7
2024-01-08T19:40:00Z,fish-01,32.700253,-117.183233,2.21,16.47,9.31,8.11,20.33,32.01,88.5
2024-01-08T19:50:00Z,fish-01,32.700506,-117.183339,2.12,15.87,9.65,7.96,20.1,32.55,88.1
2024-01-08T20:00:00Z,fish-01,32.698118,-117.182993,2.28,15.99,9.04,8.19,19.79,31.8,87.9
2024-01-08T20:10:00Z,fish-01,32.697405,-117.181355,2.3,15.95,9.62,8.04,18.93,32.13,87.3
2024-01-08T20:20:00Z,fish-01,32.699087,-117.183946,1.66,15.97,9.7,8.22,19.35,31.76,86.4
2024-01-08T20:30:00Z,fish-01,32.698163,-117.182014,1.02,16.26,9.3,8.03,19.56,32.0,85.6
2024-01-08T20:40:00Z,fish-01,32.700504,-117.182086,1.08,16.63,9.28,7.94,24.33,31.43,86.1
2024-01-08T20:50:00Z,fish-01,32.698595,-117.181325,0.57,16.32,9.6,7.92,19.68,31.54,85.8
2024-01-08T21:00:00Z,fish-01,32.697682,-117.182347,1.08,15.77,9.92,7.96,20.36,31.72,86.7
2024-01-08T21:10:00Z,fish-01,32.69726,-117.18391,1.67,15.88,9.51,7.94,23.73,31.54,86.2
2024-01-08T21:20:00Z,fish-01,32.699421,-117.183565,1.37,15.92,9.86,8.13,20.1,31.56,86.3
2024-01-08T21:30:00Z,fish-01,32.697683,-117.183828,1.57,14.81,10.09,8.0,19.24,31.42,86.4
2024-01-08T21:40:00Z,fish-01,32.698221,-117.183223,1.91,15.47,9.9,7.84,19.65,31.46,86.3
2024-01-08T21:50:00Z,fish-01,32.699055,-117.182908,1.53,15.4,9.71,8.02,19.65,31.45,86.9
2024-01-08T22:00:00Z,fish-01,32.697537,-117.183931,1.13,15.0,9.6,8.01,21.24,31.37,86.3
2024-01-08T22:10:00Z,fish-01,32.697897,-117.181334,1.67,15.62,10.35,7.95,19.46,31.95,86.8
2024-01-08T22:20:00Z,fish-01,32.697848,-117.18417,1.26,15.03,10.18,8.03,21.4,31.91,86.6
2024-01-08T22:30:00Z,fish-01,32.698469,-117.181539,1.59,15.13,10.27,8.0,23.2,31.91,86.8
2024-01-08T22:40:00Z,fish-01,32.698297,-117.18174,2.4,14.87,10.01,8.06,19.64,31.82,86.7
2024-01-08T22:50:00Z,fish-01,32.697407,-117.182067,1.61,14.77,10.01,8.06,19.14,31.94,87.4
2024-01-08T23:00:00Z,fish-01,32.697611,-117.1837,2.64,14.3,10.32,8.04,20.9,31.68,87.0
2024-01-08T23:10:00Z,fish-01,32.697096,-117.182704,2.48,13.83,9.74,7.87,19.78,31.68,86.2
2024-01-08T23:20:00Z,fish-01,32.695909,-117.184364,1.49,15.68,9.5,8.21,20.44,32.24,86.5
2024-01-08T23:30:00Z,fish-01,32.697564,-117.182217,1.23,14.43,9.9,7.84,20.94,32.18,86.6
2024-01-08T23:40:00Z,fish-01,32.699117,-117.183242,1.77,14.38,10.02,7.99,20.0,32.45,86.8
2024-01-08T23:50:00Z,fish-01,32.69626,-117.183618,2.39,14.21,9.93,7.89,24.14,32.39,87.4
2024-01-09T00:00:00Z,fish-01,32.696289,-117.184474,1.58,14.59,10.2,8.04,20.01,32.86,87.5
2024-01-09T00:10:00Z,fish-01,32.69611,-117.185768,2.29,13.98,10.28,8.01,19.75,32.9,87.3
2024-01-09T00:20:00Z,fish-01,32.697623,-117.18437,2.45,15.21,10.36,7.98,23.37,33.37,87.3
2024-01-09T00:30:00Z,fish-01,32.697264,-117.18226,1.47,15.33,10.66,8.15,19.35,33.55,88.2
2024-01-09T00:40:00Z,fish-01,32.696574,-117.183817,1.53,14.56,9.73,8.11,19.34,33.62,88.4
2024-01-09T00:50:00Z,fish-01,32.695732,-117.183624,2.23,15.28,9.98,7.97,24.58,33.43,88.8
2024-01-09T01:00:00Z,fish-01,32.696659,-117.182841,1.96,15.02,10.04,8.08,19.58,33.78,88.3
2024-01-09T01:10:00Z,fish-01,32.694918,-117.181732,1.56,14.84,10.04,8.16,19.45,33.9,88.7
2024-01-09T01:20:00Z,fish-01,32.696543,-117.182254,1.73,13.84,9.97,8.11,20.68,33.81,88.5
2024-01-09T01:30:00Z,fish-01,32.697186,-117.184592,1.89,15.62,9.57,7.99,19.26,34.31,87.6
2024-01-09T01:40:00Z,fish-01,32.694979,-117.185604,1.15,15.18,10.03,7.84,21.12,34.1,87.7
2024-01-09T01:50:00Z,fish-01,32.694613,-117.181343,2.33,14.28,9.9,8.03,20.41,34.52,87.8
2024-01-09T02:00:00Z,fish-01,32.69764,-117.181476,1.72,15.39,9.95,8.07,21.27,34.36,87.9
2024-01-09T02:10:00Z,fish-01,32.695364,-117.183598,0.57,16.1,9.65,7.92,19.91,34.32,87.8
2024-01-09T02:20:00Z,fish-01,32.697026,-117.185098,1.97,15.8,9.84,8.0,23.98,34.43,88.3
2024-01-09T02:30:00Z,fish-01,32.69565,-117.182906,1.62,15.85,9.5,7.99,19.91,34.03,88.4
2024-01-09T02:40:00Z,fish-01,32.695556,-117.184019,2.85,15.57,9.9,8.14,21.32,34.47,88.3
2024-01-09T02:50:00Z,fish-01,32.69607,-117.184066,1.72,15.59,9.59,8.19,25.11,34.03,88.8
2024-01-09T03:00:00Z,fish-01,32.694662,-117.183101,1.48,16.08,9.78,8.12,20.35,34.41,88.9
2024-01-09T03:10:00Z,fish-01,32.695591,-117.183703,2.29,15.97,10.16,7.99,19.7,34.59,89.0
2024-01-09T03:20:00Z,fish-01,32.69499,-117.185265,1.72,16.0,9.83,8.11,19.5,34.42,88.7
2024-01-09T03:30:00Z,fish-01,32.693964,-117.184446,1.67,16.06,9.83,8.06,25.97,34.79,89.7
2024-01-09T03:40:00Z,fish-01,32.695535,-117.183502,2.33,15.58,10.1,7.99,22.28,34.45,89.2
2024-01-09T03:50:00Z,fish-01,32.694846,-117.183695,1.56,16.2,9.28,8.21,24.43,34.54,89.0
2024-01-09T04:00:00Z,fish-01,32.694864,-117.183986,1.37,16.15,10.23,7.93,21.82,34.34,88.8
2024-01-09T04:10:00Z,fish-01,32.693723,-117.183356,2.97,16.08,9.41,8.06,20.28,34.37,88.7
2024-01-09T04:20:00Z,fish-01,32.696436,-117.184694,2.41,15.78,10.07,8.08,19.72,34.17,89.0
